what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1580154810905
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1580154810906
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1580154810906
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1580154810906
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1580154810907
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1580154810908
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1580154810908
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1580154810909
os,sysinfo,,,"win32",1580154810911
arch,sysinfo,,,"x86",1580154810911
ws,sysinfo,,,"win32",1580154810911
locale,sysinfo,,,"en_US",1580154810911
processors,sysinfo,,,"4",1580154810911
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1580154810911
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1580154810911
java.specification.name,sysinfo,,,"Java Platform API Specification",1580154810911
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1580154810911
java.specification.version,sysinfo,,,"1.6",1580154810911
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1580154810911
java.version,sysinfo,,,"1.6.0_20",1580154810911
java.vm.info,sysinfo,,,"mixed mode",1580154810911
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1580154810911
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1580154810911
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1580154810911
java.vm.specification.version,sysinfo,,,"1.0",1580154810911
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1580154810911
java.vm.version,sysinfo,,,"16.3-b01",1580154810911
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580154810929
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580154814166
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580154815828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580154816150
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1580154817426
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1580154817459
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1580154817462
started,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1580154817472
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1580154817817
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1580154817823
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1580154817824
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1580154817825
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1580154817831
